query_id,customer_id,query_text,product_category,query_type,resolution_time_hours,customer_satisfaction,customer_tier,customer_tenure_months,customer_total_orders,customer_avg_order_value,query_length_words,has_order_reference,is_urgent,created_datetime,hour_of_day,day_of_week,is_weekend,query_complexity_score
QRY_002272,CUST_0272,I was charged twice for my order #ORD786611. Can you help me get a refund?,Home & Garden,Billing,4.43,2.4,Silver,9.4,10,191.68,15,True,False,2025-08-18 21:59:30,21,0,False,0.551
QRY_002273,CUST_0273,I can't connect my Cookbook to WiFi. What should I do?,Books,Technical Support,1.37,4.0,Platinum,26.0,13,114.75,11,False,False,2024-11-18 20:45:58,20,0,False,0.322
QRY_002274,CUST_0274,Can you tell me more about the warranty for Headphones?,Electronics,Product Info,1.66,3.6,Silver,75.9,8,147.21,10,False,False,2024-11-29 17:26:54,17,4,False,0.25
QRY_002275,CUST_0275,I want to return the Basketball I ordered. It doesn't fit properly,Sports,Returns,3.47,3.3,Bronze,18.4,7,113.22,12,False,False,2025-09-30 01:48:45,1,1,False,0.196
QRY_002276,CUST_0276,I need to update my billing address for order #ORD817280,Clothing,Billing,2.7,3.9,Silver,38.1,18,211.8,10,True,False,2025-10-07 02:39:01,2,1,False,0.143
QRY_002277,CUST_0277,I was charged twice for my order #ORD716006. Can you help me get a refund?,Electronics,Billing,2.84,3.9,Bronze,4.0,12,,15,True,False,2025-03-27 07:52:32,7,3,False,0.142
QRY_002278,CUST_0278,I need to update my billing address for order #ORD150285,Clothing,Billing,3.51,2.9,Bronze,33.8,15,169.67,10,True,False,2025-01-07 07:35:31,7,1,False,0.497
QRY_002279,CUST_0279,The Garden Hose arrived damaged. How do I return it?,Home & Garden,Returns,2.7,3.5,Bronze,8.7,9,58.19,10,False,False,2025-06-20 16:37:20,16,4,False,0.154
QRY_002280,CUST_0280,What's the difference between Dumbbells and Yoga Mat?,Sports,Product Info,1.16,3.6,Bronze,14.2,13,175.4,8,False,False,2025-10-03 14:00:35,14,4,False,0.191
QRY_002281,CUST_0281,What are the dimensions of the Biography?,Books,Product Info,0.64,5.0,Gold,16.5,11,163.37,7,False,False,2025-04-23 13:52:08,13,2,False,0.434
QRY_002282,CUST_0282,Can you expedite shipping for order #ORD316779? I need it urgently,Clothing,Shipping,0.64,5.0,Gold,8.7,6,166.08,11,True,True,2025-10-12 11:52:22,11,6,True,0.591
QRY_002283,CUST_0283,How do I reset my Vacuum Cleaner to factory settings?,Home & Garden,Technical Support,7.15,2.1,Bronze,28.5,13,148.75,10,False,False,2024-10-26 14:13:22,14,5,True,0.517
QRY_002284,CUST_0284,When will the Vacuum Cleaner be back in stock?,Home & Garden,Product Info,1.24,3.8,Silver,34.7,8,190.89,9,False,False,2024-12-01 05:23:51,5,6,True,0.204
QRY_002285,CUST_0285,Can you expedite shipping for order #ORD727836? I need it urgently,Books,Shipping,1.25,3.6,Bronze,3.8,11,152.83,11,True,True,2025-07-27 06:33:23,6,6,True,0.191
QRY_002286,CUST_0286,I need a receipt for my purchase #ORD756608 for tax purposes,Books,Billing,1.0,3.5,Platinum,13.6,10,176.48,11,True,False,2025-01-03 00:31:12,0,4,False,0.315
QRY_002287,CUST_0287,What are the dimensions of the Biography?,Books,Product Info,0.95,4.6,Silver,2.7,13,226.54,7,False,False,2025-04-17 00:39:17,0,3,False,0.379
QRY_002288,CUST_0288,I need to update my billing address for order #ORD110936,Clothing,Billing,2.8,2.7,Bronze,1.5,15,210.94,10,True,False,2025-10-10 20:23:56,20,4,False,0.395
QRY_002289,CUST_0289,How do I reset my MacBook to factory settings?,Electronics,Technical Support,12.67,2.3,Bronze,126.5,8,119.33,9,False,False,2025-03-19 04:53:40,4,2,False,0.118
QRY_002290,CUST_0290,The Lawn Mower arrived damaged. How do I return it?,Home & Garden,Returns,5.27,1.9,Silver,1.5,16,134.88,10,False,False,2025-07-25 01:34:54,1,4,False,0.141
QRY_002291,CUST_0291,When will the Tablet be back in stock?,Electronics,Product Info,1.7,3.3,Bronze,23.5,12,81.66,8,False,False,2025-06-06 05:41:17,5,4,False,0.246
QRY_002292,CUST_0292,I need a receipt for my purchase #ORD213762 for tax purposes,Clothing,Billing,2.68,3.6,Bronze,12.8,15,138.76,11,True,False,2025-06-10 11:53:50,11,1,False,0.206
QRY_002293,CUST_0293,I lost my receipt but want to return this Tennis Racket,Sports,Returns,3.9,2.3,Silver,15.8,15,76.05,11,False,False,2025-03-11 21:03:21,21,1,False,0.312
QRY_002294,CUST_0294,What are the dimensions of the Programming Book?,Books,Product Info,1.61,5.0,Bronze,6.6,21,159.17,8,False,False,2025-05-04 05:40:57,5,6,True,0.48
QRY_002295,CUST_0295,What are the dimensions of the Vacuum Cleaner?,Home & Garden,Product Info,1.48,3.6,Bronze,19.1,11,148.63,8,False,False,2025-03-03 10:43:50,10,0,False,0.434
QRY_002296,CUST_0296,I need a receipt for my purchase #ORD795076 for tax purposes,Sports,Billing,2.98,4.4,Bronze,9.4,15,103.34,11,True,False,2025-04-02 09:40:00,9,2,False,0.3
QRY_002297,CUST_0297,The Programming Book makes a strange noise when I use it,Books,Technical Support,4.55,2.5,Bronze,12.0,12,116.55,11,False,False,2025-06-29 18:45:08,18,6,True,0.197
QRY_002298,CUST_0298,I ordered Headphones but received Textbook instead,Electronics,Returns,7.02,2.3,Silver,13.8,12,202.0,7,False,False,2024-12-04 03:26:38,3,2,False,0.264
QRY_002299,CUST_0299,The Textbook makes a strange noise when I use it,Books,Technical Support,3.81,1.6,Silver,54.1,13,151.6,10,False,False,2025-01-08 15:59:42,15,2,False,0.283
QRY_002300,CUST_0300,Can you tell me more about the warranty for Coffee Maker?,Home & Garden,Product Info,1.1,3.3,Bronze,32.1,12,112.33,11,False,False,2024-11-12 08:50:52,8,1,False,0.175
QRY_002301,CUST_0301,Is the Novel compatible with Programming Book?,Books,Product Info,0.53,5.0,Bronze,2.1,14,82.64,7,False,False,2025-01-10 02:23:51,2,4,False,0.294
QRY_002302,CUST_0302,The Gaming Console app keeps crashing on my phone,Electronics,Technical Support,7.2,2.7,Bronze,35.8,14,101.42,9,False,False,2025-05-28 13:04:42,13,2,False,0.253
QRY_002303,CUST_0303,My order #ORD208834 was supposed to arrive yesterday but I haven't received it,Clothing,Shipping,1.72,3.9,Bronze,2.5,14,199.8,13,True,False,2025-02-18 01:26:47,1,1,False,0.225
QRY_002304,CUST_0304,I lost my receipt but want to return this Coffee Maker,Home & Garden,Returns,0.73,3.4,Silver,11.5,9,112.16,11,False,False,2025-04-27 11:17:33,11,6,True,0.232
QRY_002305,CUST_0305,My order #ORD672084 was supposed to arrive yesterday but I haven't received it,Home & Garden,Shipping,2.69,4.0,Silver,35.8,13,117.82,13,True,False,2025-04-11 11:45:17,11,4,False,0.025
QRY_002306,CUST_0306,Can you tell me more about the warranty for Samsung TV?,Electronics,Product Info,0.91,5.0,Platinum,22.1,13,196.39,11,False,False,2025-05-29 12:03:28,12,3,False,0.32
QRY_002307,CUST_0307,I need to change the delivery address for order #ORD362188,Books,Shipping,1.07,4.8,Gold,25.6,7,97.76,10,True,False,2024-10-19 10:48:17,10,5,True,0.257
QRY_002308,CUST_0308,How do I reset my Dining Table to factory settings?,Home & Garden,Technical Support,3.06,3.1,Silver,22.8,19,51.68,10,False,False,2024-11-01 00:25:58,0,4,False,0.107
QRY_002309,CUST_0309,When will the Vacuum Cleaner be back in stock?,Home & Garden,Product Info,2.11,5.0,Bronze,5.3,17,193.02,9,False,False,2025-04-18 03:12:54,3,4,False,0.255
QRY_002310,CUST_0310,I was charged twice for my order #ORD530305. Can you help me get a refund?,Books,Billing,1.2,4.8,Gold,45.0,18,120.85,15,True,False,2025-02-17 19:54:48,19,0,False,0.276
QRY_002311,CUST_0311,My credit card shows a charge of $156.00 but I only ordered items worth $128.00,Sports,Billing,1.52,3.7,Gold,14.8,15,159.05,15,False,False,2025-08-14 11:24:43,11,3,False,0.022
QRY_002312,CUST_0312,Why was I charged tax on my order when I live in Massachusetts?,Clothing,Billing,1.31,4.2,Platinum,66.5,4,85.16,13,False,False,2025-02-10 13:11:22,13,0,False,0.335
QRY_002313,CUST_0313,Can I return this Yoga Mat even though it's been 40 days?,Sports,Returns,4.53,3.0,Bronze,31.1,16,211.91,12,False,False,2025-09-10 01:31:34,1,2,False,0.261
QRY_002314,CUST_0314,The Jacket arrived damaged. How do I return it?,Clothing,Returns,1.91,2.8,Silver,18.8,13,151.06,9,False,False,2024-12-10 12:35:24,12,1,False,0.093
QRY_002315,CUST_0315,I need a receipt for my purchase #ORD493023 for tax purposes,Home & Garden,Billing,6.7,2.0,Bronze,20.0,13,143.08,11,True,False,2025-01-13 13:08:42,13,0,False,0.723
QRY_002316,CUST_0316,I need to change the delivery address for order #ORD669197,Home & Garden,Shipping,3.67,3.6,Bronze,6.8,7,88.79,10,True,False,2025-08-30 14:32:19,14,5,True,0.397
QRY_002317,CUST_0317,Can you expedite shipping for order #ORD454086? I need it urgently,Home & Garden,Shipping,1.8,3.4,Gold,5.5,13,90.21,11,True,True,2025-09-25 16:37:28,16,3,False,0.091
QRY_002318,CUST_0318,Can you tell me more about the warranty for Yoga Mat?,Sports,Product Info,1.3,4.5,Bronze,36.8,12,172.23,11,False,False,2025-01-28 01:36:24,1,1,False,0.398
QRY_002319,CUST_0319,My credit card shows a charge of $398.00 but I only ordered items worth $169.00,Electronics,Billing,2.84,3.6,Gold,0.9,15,143.95,15,False,False,2025-10-11 19:47:48,19,5,True,0.58
QRY_002320,CUST_0320,Why was I charged tax on my order when I live in Florida?,Home & Garden,Billing,3.29,2.9,Bronze,3.9,10,170.98,13,False,False,2025-09-17 08:56:03,8,2,False,0.31
QRY_002321,CUST_0321,Why was I charged tax on my order when I live in Georgia?,Books,Billing,0.85,3.7,Platinum,11.0,11,161.23,13,False,False,2025-05-08 06:40:54,6,3,False,0.097
QRY_002322,CUST_0322,The Textbook app keeps crashing on my phone,Books,Technical Support,4.67,2.9,Bronze,12.8,14,196.63,8,False,False,2025-04-25 23:35:25,23,4,False,0.361
QRY_002323,CUST_0323,I was charged twice for my order #ORD109089. Can you help me get a refund?,Home & Garden,Billing,2.08,,Silver,10.5,15,122.41,15,True,False,2025-01-13 08:23:04,8,0,False,0.282
QRY_002324,CUST_0324,I ordered Cookbook but received Couch instead,Books,Returns,3.15,3.1,Silver,1.6,13,277.91,7,False,False,2025-03-03 17:46:49,17,0,False,0.318
QRY_002325,CUST_0325,I ordered Jacket but received Dumbbells instead,Clothing,Returns,1.46,3.1,Silver,22.2,12,141.49,7,False,False,2025-09-15 00:43:02,0,0,False,0.324
QRY_002326,CUST_0326,I can't connect my Cookbook to WiFi. What should I do?,Books,Technical Support,3.88,2.9,Gold,29.5,15,127.34,11,False,False,2025-01-08 03:54:23,3,2,False,0.354
QRY_002327,CUST_0327,Is the Tennis Racket compatible with Tennis Racket?,Sports,Product Info,1.31,3.9,Silver,3.8,10,145.87,8,False,False,2024-12-29 15:00:32,15,6,True,0.074
QRY_002328,CUST_0328,My package was delivered but I wasn't home. Where is it now?,Books,Shipping,1.09,4.5,Silver,31.9,13,143.91,12,False,False,2025-08-09 10:08:30,10,5,True,0.226
QRY_002329,CUST_0329,Can you expedite shipping for order #ORD201784? I need it urgently,Clothing,Shipping,1.19,4.7,Silver,37.0,7,131.39,11,True,True,2025-07-19 19:18:19,19,5,True,0.339
QRY_002330,CUST_0330,Why was I charged tax on my order when I live in New Jersey?,Home & Garden,Billing,4.26,,Silver,21.3,8,204.44,14,False,False,2025-10-07 15:45:24,15,1,False,0.304
QRY_002331,CUST_0331,The Jacket app keeps crashing on my phone,Clothing,Technical Support,5.71,2.1,Bronze,0.6,9,166.16,8,False,False,2025-04-11 08:27:45,8,4,False,0.182
QRY_002332,CUST_0332,I want to return the Garden Hose I ordered. It doesn't fit properly,Home & Garden,Returns,4.34,2.0,Bronze,13.5,11,142.62,13,False,False,2024-11-13 07:15:23,7,2,False,0.118
QRY_002333,CUST_0333,Why was I charged tax on my order when I live in Louisiana?,Clothing,Billing,1.37,2.8,Bronze,2.0,14,233.06,13,False,False,2025-09-20 10:54:27,10,5,True,0.198
QRY_002334,CUST_0334,My order #ORD732094 was supposed to arrive yesterday but I haven't received it,Sports,Shipping,1.77,4.8,Gold,4.2,13,127.15,13,True,False,2025-08-02 23:38:14,23,5,True,0.689
QRY_002335,CUST_0335,When will the Basketball be back in stock?,Sports,Product Info,0.71,5.0,Gold,25.7,20,144.99,8,False,False,2024-12-29 06:44:07,6,6,True,0.406
QRY_002336,CUST_0336,The Vacuum Cleaner makes a strange noise when I use it,Home & Garden,Technical Support,2.65,2.4,Bronze,6.8,17,139.82,11,False,False,2025-03-03 07:58:01,7,0,False,0.173
QRY_002337,CUST_0337,I need to change the delivery address for order #ORD453913,Clothing,Shipping,2.51,3.7,Bronze,34.2,11,148.93,10,True,False,2025-01-08 00:05:25,0,2,False,0.382
QRY_002338,CUST_0338,I was charged twice for my order #ORD678052. Can you help me get a refund?,Sports,Billing,4.92,3.9,Bronze,1.6,17,112.64,15,True,False,2025-02-24 06:10:09,6,0,False,0.568
QRY_002339,CUST_0339,I lost my receipt but want to return this Running Shoes,Sports,Returns,2.14,3.9,Silver,12.7,10,153.35,11,False,False,2024-11-05 17:27:26,17,1,False,0.14
QRY_002340,CUST_0340,What are the dimensions of the Couch?,Home & Garden,Product Info,0.79,4.7,Gold,1.3,11,175.8,7,False,False,2024-12-31 23:03:55,23,1,False,0.085
QRY_002341,CUST_0341,I need a receipt for my purchase #ORD526974 for tax purposes,Books,Billing,2.83,3.1,Silver,95.5,9,164.68,11,True,False,2025-02-01 19:18:20,19,5,True,0.438
QRY_002342,CUST_0342,When will the Textbook be back in stock?,Books,Product Info,0.93,5.0,Silver,85.8,13,82.17,8,False,False,2025-07-09 04:22:04,4,2,False,0.372
QRY_002343,CUST_0343,My Bike Helmet stopped working after 2 weeks. Can you help?,Sports,Technical Support,2.56,2.6,Bronze,3.9,9,160.03,11,False,False,2024-11-07 06:46:17,6,3,False,0.074
QRY_002344,CUST_0344,What are the dimensions of the T-shirt?,Clothing,Product Info,1.55,4.5,Silver,2.9,16,207.43,7,False,False,2024-11-25 21:10:41,21,0,False,0.456
QRY_002345,CUST_0345,My credit card shows a charge of $54.00 but I only ordered items worth $210.00,Books,Billing,2.43,3.2,Bronze,29.5,12,96.39,15,False,False,2025-03-23 18:15:30,18,6,True,0.232
QRY_002346,CUST_0346,I want to return the Novel I ordered. It doesn't fit properly,Books,Returns,3.42,2.7,Bronze,69.9,16,3.93,12,False,False,2025-04-27 22:49:33,22,6,True,0.141
QRY_002347,CUST_0347,What are the dimensions of the Jacket?,Clothing,Product Info,0.52,5.0,Silver,12.7,14,151.04,7,False,False,2025-06-21 23:49:21,23,5,True,0.266
QRY_002348,CUST_0348,I want to return the MacBook I ordered. It doesn't fit properly,Electronics,Returns,3.03,2.5,Gold,14.8,8,113.6,12,False,False,2024-12-28 12:33:04,12,5,True,0.28
QRY_002349,CUST_0349,The Yoga Mat arrived damaged. How do I return it?,Sports,Returns,3.16,1.9,Bronze,9.6,15,166.15,10,False,False,2024-12-22 18:10:27,18,6,True,0.182
QRY_002350,CUST_0350,I lost my receipt but want to return this T-shirt,Clothing,Returns,2.41,2.5,Gold,49.1,9,137.38,10,False,False,2024-12-11 17:28:37,17,2,False,0.559
QRY_002351,CUST_0351,Is the Lawn Mower compatible with Dining Table?,Home & Garden,Product Info,0.96,4.1,Platinum,35.5,12,140.98,8,False,False,2024-12-25 14:03:06,14,2,False,0.025
QRY_002352,CUST_0352,I can't connect my Gaming Console to WiFi. What should I do?,Electronics,Technical Support,7.62,1.8,Bronze,25.7,16,309.66,12,False,False,2025-06-05 08:01:15,8,3,False,0.233
QRY_002353,CUST_0353,I need a receipt for my purchase #ORD298543 for tax purposes,Clothing,Billing,1.09,3.5,Gold,80.1,9,195.96,11,True,False,2025-09-21 18:28:42,18,6,True,0.021
QRY_002354,CUST_0354,The Basketball arrived damaged. How do I return it?,Sports,Returns,2.98,3.7,Silver,24.2,15,116.59,9,False,False,2025-05-25 22:48:02,22,6,True,0.388
QRY_002355,CUST_0355,Can I return this Dumbbells even though it's been 40 days?,Sports,Returns,2.82,3.7,Gold,18.3,8,117.82,11,False,False,2025-05-01 01:09:24,1,3,False,0.401
QRY_002356,CUST_0356,Is the Gaming Console compatible with Samsung TV?,Electronics,Product Info,1.17,3.8,Gold,56.8,8,201.5,8,False,False,2025-02-12 22:35:26,22,2,False,0.051
QRY_002357,CUST_0357,The Running Shoes arrived damaged. How do I return it?,Sports,Returns,3.0,3.4,Bronze,53.9,14,253.13,10,False,False,2025-05-17 13:55:29,13,5,True,0.232
QRY_002358,CUST_0358,I need to change the delivery address for order #ORD806776,Sports,Shipping,2.7,3.9,Bronze,51.4,15,96.62,10,True,False,2024-10-22 21:53:23,21,1,False,0.138
QRY_002359,CUST_0359,What are the dimensions of the Cookbook?,Books,Product Info,0.5,5.0,Platinum,13.0,13,140.64,7,False,False,2025-08-14 10:35:59,10,3,False,0.265
QRY_002360,CUST_0360,The tracking shows my package is stuck in Rodriguezhaven for 3 days,Books,Shipping,1.67,4.8,Bronze,0.3,13,199.29,12,False,False,2025-07-27 10:57:08,10,6,True,0.304
QRY_002361,CUST_0361,I need to change the delivery address for order #ORD900496,Sports,Shipping,2.25,4.3,Silver,53.0,6,166.92,10,True,False,2025-06-30 17:14:12,17,0,False,0.156
QRY_002362,CUST_0362,My package was delivered but I wasn't home. Where is it now?,Electronics,Shipping,1.11,3.9,Gold,18.7,14,135.23,12,False,False,2025-05-29 22:57:59,22,3,False,0.525
QRY_002363,CUST_0363,I need to update my billing address for order #ORD586144,Books,Billing,1.04,4.0,Silver,41.4,12,214.85,10,True,False,2024-12-31 22:13:51,22,1,False,0.271
QRY_002364,CUST_0364,Can I return this Sneakers even though it's been 40 days?,Clothing,Returns,1.82,3.8,Bronze,4.6,7,148.86,11,False,False,2025-10-01 20:50:32,20,2,False,0.08
QRY_002365,CUST_0365,Is the Lawn Mower compatible with Couch?,Home & Garden,Product Info,1.28,3.7,Bronze,10.3,11,210.86,7,False,False,2025-03-02 02:57:47,2,6,True,0.578
QRY_002366,CUST_0366,My package was delivered but I wasn't home. Where is it now?,Clothing,Shipping,1.35,3.4,Bronze,44.2,13,226.07,12,False,False,2025-02-14 18:35:37,18,4,False,0.213
QRY_002367,CUST_0367,The Samsung TV makes a strange noise when I use it,Electronics,Technical Support,6.96,2.8,Silver,9.4,14,164.16,11,False,False,2025-09-06 14:32:03,14,5,True,0.276
QRY_002368,CUST_0368,The Basketball app keeps crashing on my phone,Sports,Technical Support,9.98,,Bronze,43.5,10,137.05,8,False,False,2025-08-21 10:21:55,10,3,False,0.488
QRY_002369,CUST_0369,Why was I charged tax on my order when I live in Minnesota?,Electronics,Billing,4.89,3.1,Silver,17.3,10,175.7,13,False,False,2025-04-29 09:49:42,9,1,False,0.227
QRY_002370,CUST_0370,I want to return the Garden Hose I ordered. It doesn't fit properly,Home & Garden,Returns,2.03,4.0,Gold,34.9,15,158.98,13,False,False,2025-05-08 19:56:24,19,3,False,0.124
QRY_002371,CUST_0371,What's the difference between Biography and Cookbook?,Books,Product Info,0.87,4.9,Bronze,57.1,14,143.37,7,False,False,2024-11-11 17:45:39,17,0,False,0.183
QRY_002372,CUST_0372,The Cookbook arrived damaged. How do I return it?,Books,Returns,3.41,2.5,Silver,48.0,12,101.27,9,False,False,2025-09-03 05:26:07,5,2,False,0.561
QRY_002373,CUST_0373,What are the dimensions of the Jacket?,Clothing,Product Info,0.65,5.0,Platinum,2.8,11,166.6,7,False,False,2025-04-02 18:23:28,18,2,False,0.228
QRY_002374,CUST_0374,I can't connect my Dress to WiFi. What should I do?,Clothing,Technical Support,2.73,3.0,Bronze,46.9,10,159.52,11,False,False,2025-09-23 21:46:30,21,1,False,0.263
QRY_002375,CUST_0375,Can I return this Vacuum Cleaner even though it's been 40 days?,Home & Garden,Returns,2.62,4.1,Gold,39.2,14,123.2,12,False,False,2024-12-12 01:01:56,1,3,False,0.166
QRY_002376,CUST_0376,How do I reset my Cookbook to factory settings?,Books,Technical Support,2.34,3.0,Gold,2.9,14,190.4,9,False,False,2024-11-17 23:50:14,23,6,True,0.286
QRY_002377,CUST_0377,I ordered Boots but received Vacuum Cleaner instead,Clothing,Returns,1.1,3.4,Bronze,6.6,10,97.32,8,False,False,2025-03-04 08:54:13,8,1,False,0.184
QRY_002378,CUST_0378,Can you expedite shipping for order #ORD690660? I need it urgently,Clothing,Shipping,1.35,4.7,Silver,1.2,14,96.61,11,True,True,2025-09-29 11:10:06,11,0,False,0.218
QRY_002379,CUST_0379,I can't connect my Dining Table to WiFi. What should I do?,Home & Garden,Technical Support,3.49,3.2,Gold,4.9,6,153.5,12,False,False,2025-05-24 15:29:29,15,5,True,0.124
